F:\IMG\center_2020_01_26_14_34_11_238.jpg, F:\IMG\left_2020_01_26_14_34_11_238.jpg, F:\IMG\right_2020_01_26_14_34_11_238.jpg, 0, 0.5308402, 0, 30.08372
F:\IMG\center_2020_01_26_14_34_11_340.jpg, F:\IMG\left_2020_01_26_14_34_11_340.jpg, F:\IMG\right_2020_01_26_14_34_11_340.jpg, 0, 0.2336779, 0, 30.00757
F:\IMG\center_2020_01_26_14_34_11_441.jpg, F:\IMG\left_2020_01_26_14_34_11_441.jpg, F:\IMG\right_2020_01_26_14_34_11_441.jpg, 0, 0, 0, 29.81096
F:\IMG\center_2020_01_26_14_34_11_540.jpg, F:\IMG\left_2020_01_26_14_34_11_540.jpg, F:\IMG\right_2020_01_26_14_34_11_540.jpg, -0.0574251, 0, 0, 29.51142
F:\IMG\center_2020_01_26_14_34_11_641.jpg, F:\IMG\left_2020_01_26_14_34_11_641.jpg, F:\IMG\right_2020_01_26_14_34_11_641.jpg, -0.3569778, 0, 0, 29.1389
F:\IMG\center_2020_01_26_14_34_11_742.jpg, F:\IMG\left_2020_01_26_14_34_11_742.jpg, F:\IMG\right_2020_01_26_14_34_11_742.jpg, -0.117863, 0, 0, 28.80965
F:\IMG\center_2020_01_26_14_34_11_843.jpg, F:\IMG\left_2020_01_26_14_34_11_843.jpg, F:\IMG\right_2020_01_26_14_34_11_843.jpg, 0, 0, 0, 28.51282
F:\IMG\center_2020_01_26_14_34_11_943.jpg, F:\IMG\left_2020_01_26_14_34_11_943.jpg, F:\IMG\right_2020_01_26_14_34_11_943.jpg, 0, 0, 0, 28.22497
F:\IMG\center_2020_01_26_14_34_12_044.jpg, F:\IMG\left_2020_01_26_14_34_12_044.jpg, F:\IMG\right_2020_01_26_14_34_12_044.jpg, 0, 0, 0, 27.94129
F:\IMG\center_2020_01_26_14_34_12_144.jpg, F:\IMG\left_2020_01_26_14_34_12_144.jpg, F:\IMG\right_2020_01_26_14_34_12_144.jpg, -0.2662701, 0, 0, 27.62799
F:\IMG\center_2020_01_26_14_34_12_245.jpg, F:\IMG\left_2020_01_26_14_34_12_245.jpg, F:\IMG\right_2020_01_26_14_34_12_245.jpg, -0.3531242, 0, 0, 27.21504
F:\IMG\center_2020_01_26_14_34_12_347.jpg, F:\IMG\left_2020_01_26_14_34_12_347.jpg, F:\IMG\right_2020_01_26_14_34_12_347.jpg, -0.0498366, 0.0116049, 0, 26.94372
F:\IMG\center_2020_01_26_14_34_12_448.jpg, F:\IMG\left_2020_01_26_14_34_12_448.jpg, F:\IMG\right_2020_01_26_14_34_12_448.jpg, 0, 0.3671141, 0, 26.88243
F:\IMG\center_2020_01_26_14_34_12_548.jpg, F:\IMG\left_2020_01_26_14_34_12_548.jpg, F:\IMG\right_2020_01_26_14_34_12_548.jpg, 0, 0.6698449, 0, 27.2255
F:\IMG\center_2020_01_26_14_34_12_649.jpg, F:\IMG\left_2020_01_26_14_34_12_649.jpg, F:\IMG\right_2020_01_26_14_34_12_649.jpg, 0, 0.970647, 0, 27.92903
F:\IMG\center_2020_01_26_14_34_12_749.jpg, F:\IMG\left_2020_01_26_14_34_12_749.jpg, F:\IMG\right_2020_01_26_14_34_12_749.jpg, 0, 1, 0, 28.85409
F:\IMG\center_2020_01_26_14_34_12_850.jpg, F:\IMG\left_2020_01_26_14_34_12_850.jpg, F:\IMG\right_2020_01_26_14_34_12_850.jpg, 0.2957367, 1, 0, 29.72231
F:\IMG\center_2020_01_26_14_34_12_950.jpg, F:\IMG\left_2020_01_26_14_34_12_950.jpg, F:\IMG\right_2020_01_26_14_34_12_950.jpg, 0.008571342, 1, 0, 30.18965
F:\IMG\center_2020_01_26_14_34_13_050.jpg, F:\IMG\left_2020_01_26_14_34_13_050.jpg, F:\IMG\right_2020_01_26_14_34_13_050.jpg, 0, 1, 0, 30.19015
F:\IMG\center_2020_01_26_14_34_13_152.jpg, F:\IMG\left_2020_01_26_14_34_13_152.jpg, F:\IMG\right_2020_01_26_14_34_13_152.jpg, 0, 1, 0, 30.19059
F:\IMG\center_2020_01_26_14_34_13_253.jpg, F:\IMG\left_2020_01_26_14_34_13_253.jpg, F:\IMG\right_2020_01_26_14_34_13_253.jpg, 0, 1, 0, 30.19046
F:\IMG\center_2020_01_26_14_34_13_353.jpg, F:\IMG\left_2020_01_26_14_34_13_353.jpg, F:\IMG\right_2020_01_26_14_34_13_353.jpg, -0.1880241, 1, 0, 30.17971
F:\IMG\center_2020_01_26_14_34_13_453.jpg, F:\IMG\left_2020_01_26_14_34_13_453.jpg, F:\IMG\right_2020_01_26_14_34_13_453.jpg, -0.4289669, 1, 0, 30.15338
F:\IMG\center_2020_01_26_14_34_13_554.jpg, F:\IMG\left_2020_01_26_14_34_13_554.jpg, F:\IMG\right_2020_01_26_14_34_13_554.jpg, -0.1264038, 0.7731508, 0, 30.14735
F:\IMG\center_2020_01_26_14_34_13_655.jpg, F:\IMG\left_2020_01_26_14_34_13_655.jpg, F:\IMG\right_2020_01_26_14_34_13_655.jpg, 0, 0.4727304, 0, 30.06823
F:\IMG\center_2020_01_26_14_34_13_756.jpg, F:\IMG\left_2020_01_26_14_34_13_756.jpg, F:\IMG\right_2020_01_26_14_34_13_756.jpg, 0, 0.1731427, 0, 29.99359
F:\IMG\center_2020_01_26_14_34_13_857.jpg, F:\IMG\left_2020_01_26_14_34_13_857.jpg, F:\IMG\right_2020_01_26_14_34_13_857.jpg, 0, 0, 0, 29.75366
F:\IMG\center_2020_01_26_14_34_13_958.jpg, F:\IMG\left_2020_01_26_14_34_13_958.jpg, F:\IMG\right_2020_01_26_14_34_13_958.jpg, 0, 0, 0, 29.4543
F:\IMG\center_2020_01_26_14_34_14_059.jpg, F:\IMG\left_2020_01_26_14_34_14_059.jpg, F:\IMG\right_2020_01_26_14_34_14_059.jpg, 0, 0, 0, 29.15855
F:\IMG\center_2020_01_26_14_34_14_160.jpg, F:\IMG\left_2020_01_26_14_34_14_160.jpg, F:\IMG\right_2020_01_26_14_34_14_160.jpg, 0, 0, 0, 28.86575
F:\IMG\center_2020_01_26_14_34_14_261.jpg, F:\IMG\left_2020_01_26_14_34_14_261.jpg, F:\IMG\right_2020_01_26_14_34_14_261.jpg, -0.2935098, 0, 0, 28.52855
F:\IMG\center_2020_01_26_14_34_14_363.jpg, F:\IMG\left_2020_01_26_14_34_14_363.jpg, F:\IMG\right_2020_01_26_14_34_14_363.jpg, -0.5974007, 0, 0, 28.02729
F:\IMG\center_2020_01_26_14_34_14_463.jpg, F:\IMG\left_2020_01_26_14_34_14_463.jpg, F:\IMG\right_2020_01_26_14_34_14_463.jpg, -0.8968566, 0, 0, 27.35772
F:\IMG\center_2020_01_26_14_34_14_564.jpg, F:\IMG\left_2020_01_26_14_34_14_564.jpg, F:\IMG\right_2020_01_26_14_34_14_564.jpg, -0.6858726, 0, 0, 26.83944
F:\IMG\center_2020_01_26_14_34_14_666.jpg, F:\IMG\left_2020_01_26_14_34_14_666.jpg, F:\IMG\right_2020_01_26_14_34_14_666.jpg, 0.1349052, 0, 0, 26.49265
F:\IMG\center_2020_01_26_14_34_14_765.jpg, F:\IMG\left_2020_01_26_14_34_14_765.jpg, F:\IMG\right_2020_01_26_14_34_14_765.jpg, 0.4349787, 0, 0, 25.9385
F:\IMG\center_2020_01_26_14_34_14_867.jpg, F:\IMG\left_2020_01_26_14_34_14_867.jpg, F:\IMG\right_2020_01_26_14_34_14_867.jpg, 0.5119188, 0, 0, 25.32701
F:\IMG\center_2020_01_26_14_34_14_969.jpg, F:\IMG\left_2020_01_26_14_34_14_969.jpg, F:\IMG\right_2020_01_26_14_34_14_969.jpg, 0.1521502, 0, 0, 24.9678
F:\IMG\center_2020_01_26_14_34_15_070.jpg, F:\IMG\left_2020_01_26_14_34_15_070.jpg, F:\IMG\right_2020_01_26_14_34_15_070.jpg, 0, 0.222732, 0, 24.79531
F:\IMG\center_2020_01_26_14_34_15_172.jpg, F:\IMG\left_2020_01_26_14_34_15_172.jpg, F:\IMG\right_2020_01_26_14_34_15_172.jpg, 0, 0.5209923, 0, 24.98825
F:\IMG\center_2020_01_26_14_34_15_273.jpg, F:\IMG\left_2020_01_26_14_34_15_273.jpg, F:\IMG\right_2020_01_26_14_34_15_273.jpg, 0, 0.8268843, 0, 25.54581
F:\IMG\center_2020_01_26_14_34_15_376.jpg, F:\IMG\left_2020_01_26_14_34_15_376.jpg, F:\IMG\right_2020_01_26_14_34_15_376.jpg, -0.1734459, 1, 0, 26.42105
F:\IMG\center_2020_01_26_14_34_15_476.jpg, F:\IMG\left_2020_01_26_14_34_15_476.jpg, F:\IMG\right_2020_01_26_14_34_15_476.jpg, -0.136338, 1, 0, 27.30599
F:\IMG\center_2020_01_26_14_34_15_578.jpg, F:\IMG\left_2020_01_26_14_34_15_578.jpg, F:\IMG\right_2020_01_26_14_34_15_578.jpg, 0, 1, 0, 28.23509
F:\IMG\center_2020_01_26_14_34_15_679.jpg, F:\IMG\left_2020_01_26_14_34_15_679.jpg, F:\IMG\right_2020_01_26_14_34_15_679.jpg, 0.2684664, 1, 0, 29.10753
F:\IMG\center_2020_01_26_14_34_15_781.jpg, F:\IMG\left_2020_01_26_14_34_15_781.jpg, F:\IMG\right_2020_01_26_14_34_15_781.jpg, 0.4162572, 1, 0, 29.84332
F:\IMG\center_2020_01_26_14_34_15_881.jpg, F:\IMG\left_2020_01_26_14_34_15_881.jpg, F:\IMG\right_2020_01_26_14_34_15_881.jpg, 0.1135292, 1, 0, 30.19268
F:\IMG\center_2020_01_26_14_34_15_982.jpg, F:\IMG\left_2020_01_26_14_34_15_982.jpg, F:\IMG\right_2020_01_26_14_34_15_982.jpg, 0, 1, 0, 30.18938
F:\IMG\center_2020_01_26_14_34_16_084.jpg, F:\IMG\left_2020_01_26_14_34_16_084.jpg, F:\IMG\right_2020_01_26_14_34_16_084.jpg, -0.1120341, 1, 0, 30.18532
F:\IMG\center_2020_01_26_14_34_16_184.jpg, F:\IMG\left_2020_01_26_14_34_16_184.jpg, F:\IMG\right_2020_01_26_14_34_16_184.jpg, -0.3656346, 1, 0, 30.15903
F:\IMG\center_2020_01_26_14_34_16_285.jpg, F:\IMG\left_2020_01_26_14_34_16_285.jpg, F:\IMG\right_2020_01_26_14_34_16_285.jpg, -0.06682656, 1, 0, 30.19058
F:\IMG\center_2020_01_26_14_34_16_386.jpg, F:\IMG\left_2020_01_26_14_34_16_386.jpg, F:\IMG\right_2020_01_26_14_34_16_386.jpg, 0, 1, 0, 30.18975
F:\IMG\center_2020_01_26_14_34_16_488.jpg, F:\IMG\left_2020_01_26_14_34_16_488.jpg, F:\IMG\right_2020_01_26_14_34_16_488.jpg, -0.3027573, 1, 0, 30.17156
F:\IMG\center_2020_01_26_14_34_16_587.jpg, F:\IMG\left_2020_01_26_14_34_16_587.jpg, F:\IMG\right_2020_01_26_14_34_16_587.jpg, -0.5784943, 1, 0, 30.13511
F:\IMG\center_2020_01_26_14_34_16_687.jpg, F:\IMG\left_2020_01_26_14_34_16_687.jpg, F:\IMG\right_2020_01_26_14_34_16_687.jpg, -0.278409, 1, 0, 30.19337
F:\IMG\center_2020_01_26_14_34_16_788.jpg, F:\IMG\left_2020_01_26_14_34_16_788.jpg, F:\IMG\right_2020_01_26_14_34_16_788.jpg, 0, 1, 0, 30.18563
F:\IMG\center_2020_01_26_14_34_16_888.jpg, F:\IMG\left_2020_01_26_14_34_16_888.jpg, F:\IMG\right_2020_01_26_14_34_16_888.jpg, 0, 1, 0, 30.18972
F:\IMG\center_2020_01_26_14_34_16_990.jpg, F:\IMG\left_2020_01_26_14_34_16_990.jpg, F:\IMG\right_2020_01_26_14_34_16_990.jpg, 0, 1, 0, 30.19146
F:\IMG\center_2020_01_26_14_34_17_090.jpg, F:\IMG\left_2020_01_26_14_34_17_090.jpg, F:\IMG\right_2020_01_26_14_34_17_090.jpg, 0, 1, 0, 30.19034
F:\IMG\center_2020_01_26_14_34_17_191.jpg, F:\IMG\left_2020_01_26_14_34_17_191.jpg, F:\IMG\right_2020_01_26_14_34_17_191.jpg, 0, 1, 0, 30.1902
F:\IMG\center_2020_01_26_14_34_17_293.jpg, F:\IMG\left_2020_01_26_14_34_17_293.jpg, F:\IMG\right_2020_01_26_14_34_17_293.jpg, 0, 1, 0, 30.19018
F:\IMG\center_2020_01_26_14_34_17_394.jpg, F:\IMG\left_2020_01_26_14_34_17_394.jpg, F:\IMG\right_2020_01_26_14_34_17_394.jpg, 0, 1, 0, 30.19019
F:\IMG\center_2020_01_26_14_34_17_495.jpg, F:\IMG\left_2020_01_26_14_34_17_495.jpg, F:\IMG\right_2020_01_26_14_34_17_495.jpg, 0, 1, 0, 30.19023
F:\IMG\center_2020_01_26_14_34_17_595.jpg, F:\IMG\left_2020_01_26_14_34_17_595.jpg, F:\IMG\right_2020_01_26_14_34_17_595.jpg, 0, 1, 0, 30.19019
F:\IMG\center_2020_01_26_14_34_17_696.jpg, F:\IMG\left_2020_01_26_14_34_17_696.jpg, F:\IMG\right_2020_01_26_14_34_17_696.jpg, 0, 1, 0, 30.19016
F:\IMG\center_2020_01_26_14_34_17_798.jpg, F:\IMG\left_2020_01_26_14_34_17_798.jpg, F:\IMG\right_2020_01_26_14_34_17_798.jpg, -0.0919809, 1, 0, 30.18784
F:\IMG\center_2020_01_26_14_34_17_899.jpg, F:\IMG\left_2020_01_26_14_34_17_899.jpg, F:\IMG\right_2020_01_26_14_34_17_899.jpg, -0.2161158, 1, 0, 30.1817
F:\IMG\center_2020_01_26_14_34_17_998.jpg, F:\IMG\left_2020_01_26_14_34_17_998.jpg, F:\IMG\right_2020_01_26_14_34_17_998.jpg, 0, 1, 0, 30.18923
F:\IMG\center_2020_01_26_14_34_18_099.jpg, F:\IMG\left_2020_01_26_14_34_18_099.jpg, F:\IMG\right_2020_01_26_14_34_18_099.jpg, 0, 1, 0, 30.19065
F:\IMG\center_2020_01_26_14_34_18_201.jpg, F:\IMG\left_2020_01_26_14_34_18_201.jpg, F:\IMG\right_2020_01_26_14_34_18_201.jpg, 0, 1, 0, 30.19043
F:\IMG\center_2020_01_26_14_34_18_302.jpg, F:\IMG\left_2020_01_26_14_34_18_302.jpg, F:\IMG\right_2020_01_26_14_34_18_302.jpg, 0, 1, 0, 30.19047
F:\IMG\center_2020_01_26_14_34_18_403.jpg, F:\IMG\left_2020_01_26_14_34_18_403.jpg, F:\IMG\right_2020_01_26_14_34_18_403.jpg, 0, 1, 0, 30.19038
F:\IMG\center_2020_01_26_14_34_18_505.jpg, F:\IMG\left_2020_01_26_14_34_18_505.jpg, F:\IMG\right_2020_01_26_14_34_18_505.jpg, 0, 1, 0, 30.19025
F:\IMG\center_2020_01_26_14_34_18_606.jpg, F:\IMG\left_2020_01_26_14_34_18_606.jpg, F:\IMG\right_2020_01_26_14_34_18_606.jpg, 0, 1, 0, 30.1903
F:\IMG\center_2020_01_26_14_34_18_706.jpg, F:\IMG\left_2020_01_26_14_34_18_706.jpg, F:\IMG\right_2020_01_26_14_34_18_706.jpg, 0, 1, 0, 30.19016
F:\IMG\center_2020_01_26_14_34_18_806.jpg, F:\IMG\left_2020_01_26_14_34_18_806.jpg, F:\IMG\right_2020_01_26_14_34_18_806.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2020_01_26_14_34_18_909.jpg, F:\IMG\left_2020_01_26_14_34_18_909.jpg, F:\IMG\right_2020_01_26_14_34_18_909.jpg, 0, 1, 0, 30.19028
F:\IMG\center_2020_01_26_14_34_19_011.jpg, F:\IMG\left_2020_01_26_14_34_19_011.jpg, F:\IMG\right_2020_01_26_14_34_19_011.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2020_01_26_14_34_19_112.jpg, F:\IMG\left_2020_01_26_14_34_19_112.jpg, F:\IMG\right_2020_01_26_14_34_19_112.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2020_01_26_14_34_19_212.jpg, F:\IMG\left_2020_01_26_14_34_19_212.jpg, F:\IMG\right_2020_01_26_14_34_19_212.jpg, 0, 1, 0, 30.19028
F:\IMG\center_2020_01_26_14_34_19_313.jpg, F:\IMG\left_2020_01_26_14_34_19_313.jpg, F:\IMG\right_2020_01_26_14_34_19_313.jpg, 0, 1, 0, 30.19029
F:\IMG\center_2020_01_26_14_34_19_414.jpg, F:\IMG\left_2020_01_26_14_34_19_414.jpg, F:\IMG\right_2020_01_26_14_34_19_414.jpg, 0, 1, 0, 30.19028
F:\IMG\center_2020_01_26_14_34_19_515.jpg, F:\IMG\left_2020_01_26_14_34_19_515.jpg, F:\IMG\right_2020_01_26_14_34_19_515.jpg, 0, 1, 0, 30.1903
F:\IMG\center_2020_01_26_14_34_19_616.jpg, F:\IMG\left_2020_01_26_14_34_19_616.jpg, F:\IMG\right_2020_01_26_14_34_19_616.jpg, -0.1045362, 1, 0, 30.18745
F:\IMG\center_2020_01_26_14_34_19_717.jpg, F:\IMG\left_2020_01_26_14_34_19_717.jpg, F:\IMG\right_2020_01_26_14_34_19_717.jpg, -0.4055382, 1, 0, 30.1545
F:\IMG\center_2020_01_26_14_34_19_817.jpg, F:\IMG\left_2020_01_26_14_34_19_817.jpg, F:\IMG\right_2020_01_26_14_34_19_817.jpg, -0.154734, 1, 0, 30.19147
F:\IMG\center_2020_01_26_14_34_19_918.jpg, F:\IMG\left_2020_01_26_14_34_19_918.jpg, F:\IMG\right_2020_01_26_14_34_19_918.jpg, 0, 1, 0, 30.18901
F:\IMG\center_2020_01_26_14_34_20_019.jpg, F:\IMG\left_2020_01_26_14_34_20_019.jpg, F:\IMG\right_2020_01_26_14_34_20_019.jpg, 0, 1, 0, 30.1901
F:\IMG\center_2020_01_26_14_34_20_120.jpg, F:\IMG\left_2020_01_26_14_34_20_120.jpg, F:\IMG\right_2020_01_26_14_34_20_120.jpg, 0, 1, 0, 30.19029
F:\IMG\center_2020_01_26_14_34_20_222.jpg, F:\IMG\left_2020_01_26_14_34_20_222.jpg, F:\IMG\right_2020_01_26_14_34_20_222.jpg, -0.2631468, 1, 0, 30.1736
F:\IMG\center_2020_01_26_14_34_20_323.jpg, F:\IMG\left_2020_01_26_14_34_20_323.jpg, F:\IMG\right_2020_01_26_14_34_20_323.jpg, -0.4423735, 1, 0, 30.15726
F:\IMG\center_2020_01_26_14_34_20_424.jpg, F:\IMG\left_2020_01_26_14_34_20_424.jpg, F:\IMG\right_2020_01_26_14_34_20_424.jpg, -0.1406584, 1, 0, 30.19252
F:\IMG\center_2020_01_26_14_34_20_525.jpg, F:\IMG\left_2020_01_26_14_34_20_525.jpg, F:\IMG\right_2020_01_26_14_34_20_525.jpg, 0, 1, 0, 30.1889
F:\IMG\center_2020_01_26_14_34_20_626.jpg, F:\IMG\left_2020_01_26_14_34_20_626.jpg, F:\IMG\right_2020_01_26_14_34_20_626.jpg, -0.0533721, 1, 0, 30.19007
F:\IMG\center_2020_01_26_14_34_20_726.jpg, F:\IMG\left_2020_01_26_14_34_20_726.jpg, F:\IMG\right_2020_01_26_14_34_20_726.jpg, -0.3523411, 1, 0, 30.16521
F:\IMG\center_2020_01_26_14_34_20_828.jpg, F:\IMG\left_2020_01_26_14_34_20_828.jpg, F:\IMG\right_2020_01_26_14_34_20_828.jpg, -0.06707491, 1, 0, 30.1915
F:\IMG\center_2020_01_26_14_34_20_929.jpg, F:\IMG\left_2020_01_26_14_34_20_929.jpg, F:\IMG\right_2020_01_26_14_34_20_929.jpg, 0, 1, 0, 30.18978
F:\IMG\center_2020_01_26_14_34_21_028.jpg, F:\IMG\left_2020_01_26_14_34_21_028.jpg, F:\IMG\right_2020_01_26_14_34_21_028.jpg, 0, 1, 0, 30.19027
F:\IMG\center_2020_01_26_14_34_21_130.jpg, F:\IMG\left_2020_01_26_14_34_21_130.jpg, F:\IMG\right_2020_01_26_14_34_21_130.jpg, 0, 1, 0, 30.19058
F:\IMG\center_2020_01_26_14_34_21_232.jpg, F:\IMG\left_2020_01_26_14_34_21_232.jpg, F:\IMG\right_2020_01_26_14_34_21_232.jpg, 0.1972512, 1, 0, 30.17935
F:\IMG\center_2020_01_26_14_34_21_334.jpg, F:\IMG\left_2020_01_26_14_34_21_334.jpg, F:\IMG\right_2020_01_26_14_34_21_334.jpg, 0.2968299, 1, 0, 30.17748
F:\IMG\center_2020_01_26_14_34_21_434.jpg, F:\IMG\left_2020_01_26_14_34_21_434.jpg, F:\IMG\right_2020_01_26_14_34_21_434.jpg, 0, 1, 0, 30.18802
F:\IMG\center_2020_01_26_14_34_21_535.jpg, F:\IMG\left_2020_01_26_14_34_21_535.jpg, F:\IMG\right_2020_01_26_14_34_21_535.jpg, 0, 1, 0, 30.1898
F:\IMG\center_2020_01_26_14_34_21_636.jpg, F:\IMG\left_2020_01_26_14_34_21_636.jpg, F:\IMG\right_2020_01_26_14_34_21_636.jpg, 0, 1, 0, 30.19025
F:\IMG\center_2020_01_26_14_34_21_737.jpg, F:\IMG\left_2020_01_26_14_34_21_737.jpg, F:\IMG\right_2020_01_26_14_34_21_737.jpg, 0, 1, 0, 30.19029
F:\IMG\center_2020_01_26_14_34_21_837.jpg, F:\IMG\left_2020_01_26_14_34_21_837.jpg, F:\IMG\right_2020_01_26_14_34_21_837.jpg, 0.0459399, 1, 0, 30.18982
F:\IMG\center_2020_01_26_14_34_21_938.jpg, F:\IMG\left_2020_01_26_14_34_21_938.jpg, F:\IMG\right_2020_01_26_14_34_21_938.jpg, 0.3189798, 1, 0, 30.16693
F:\IMG\center_2020_01_26_14_34_22_039.jpg, F:\IMG\left_2020_01_26_14_34_22_039.jpg, F:\IMG\right_2020_01_26_14_34_22_039.jpg, 0.02121835, 1, 0, 30.18989
F:\IMG\center_2020_01_26_14_34_22_139.jpg, F:\IMG\left_2020_01_26_14_34_22_139.jpg, F:\IMG\right_2020_01_26_14_34_22_139.jpg, 0, 1, 0, 30.18998
F:\IMG\center_2020_01_26_14_34_22_240.jpg, F:\IMG\left_2020_01_26_14_34_22_240.jpg, F:\IMG\right_2020_01_26_14_34_22_240.jpg, 0, 1, 0, 30.19026
F:\IMG\center_2020_01_26_14_34_22_342.jpg, F:\IMG\left_2020_01_26_14_34_22_342.jpg, F:\IMG\right_2020_01_26_14_34_22_342.jpg, -0.2611764, 1, 0, 30.17192
F:\IMG\center_2020_01_26_14_34_22_443.jpg, F:\IMG\left_2020_01_26_14_34_22_443.jpg, F:\IMG\right_2020_01_26_14_34_22_443.jpg, -0.2795613, 1, 0, 30.18317
F:\IMG\center_2020_01_26_14_34_22_544.jpg, F:\IMG\left_2020_01_26_14_34_22_544.jpg, F:\IMG\right_2020_01_26_14_34_22_544.jpg, 0, 1, 0, 30.18757
F:\IMG\center_2020_01_26_14_34_22_645.jpg, F:\IMG\left_2020_01_26_14_34_22_645.jpg, F:\IMG\right_2020_01_26_14_34_22_645.jpg, 0, 1, 0, 30.18982
F:\IMG\center_2020_01_26_14_34_22_746.jpg, F:\IMG\left_2020_01_26_14_34_22_746.jpg, F:\IMG\right_2020_01_26_14_34_22_746.jpg, 0, 1, 0, 30.19026
